Time,PopBio,log_PopBio,Temp,Time_units,PopBio_units,log_PopBio_units,Species,Medium,rep,Citation
324.446946582829,21928.3031718792,9.995533463675043,16,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
443.509277014095,17134.7394636519,9.748863229270551,16,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
537.000933449821,19795.8174367671,9.893225953800878,16,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
611.097051723416,16318.7203814139,9.70006821744243,16,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
700.767426261484,15526.6937957135,9.650316002023752,16,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
773.179605995751,17331.1580353062,9.760261203056823,16,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
853.649049897587,19985.7792522103,9.902776262239668,16,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
973.728150752906,20625.2135599318,9.934269565570212,16,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
1036.09454972117,15742.2606646044,9.664104137109605,16,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
16.1797752808986,1134.7517730495,7.034169203837667,16,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
83.7746746968214,1706.19319018825,7.442019963251209,16,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
177.977528089888,9929.07801418426,9.203222904207305,16,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
248.935418264259,18221.5487790333,9.810360171539008,16,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
301.024930059438,17931.8387486199,9.794333112853675,16,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
421.151602040473,19420.488106011,9.87408387572158,16,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
514.013269762943,14718.4750253124,9.596858788092252,16,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
587.865168539326,17730.4964539006,9.783041399460254,16,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
678.979592207879,18939.4322032113,9.849001387579575,16,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
749.662921348314,17446.8085106381,9.766912017530366,16,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
830.561797752808,18156.0283687942,9.80675792607757,16,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
950.754557015684,16781.8171842256,9.728051268807672,16,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
1014.34067949188,15276.0064818905,9.634038672663888,16,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
16.1797752808988,1267.60563380283,7.144885072271097,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,1,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
84.6877604774447,7463.54238188779,8.917785430611174,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,1,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
178.956423165405,8615.72003733581,9.061343724962878,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,1,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
249.81268962758,4620.00896666756,8.438151924911036,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,1,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
302.219232106539,5099.08486527475,8.536816364430038,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,1,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
420.674157303371,10563.3802816901,9.265148608471174,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,1,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
517.752808988764,10985.9154929578,9.304369321624463,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,1,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
593.258426966292,11549.2957746479,9.354379742199121,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,1,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
679.846630880538,8233.58548919632,9.015976859697162,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,1,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
751.634072192601,11019.8273536553,9.307451415946732,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,1,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
830.561797752809,12816.9014084507,9.458520001451717,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,1,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
954.606741573034,11690.1408450704,9.366501102731464,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,1,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
1014.83311871869,14565.0226646591,9.586378225496622,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,1,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
10.7865168539327,1134.75177304968,7.034169203837826,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,2,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
84.367394816366,6397.74664378492,8.76370112044201,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,2,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
179.004434368019,6033.48976857406,8.705080856742608,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,2,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
250.010780293179,5619.04160616202,8.633916395633996,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,2,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
302.022471910112,4822.69503546099,8.481088186774121,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,2,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
421.90485956157,5612.75785706885,8.632797474348171,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,2,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
514.387602721337,10422.9788120152,9.251768148926665,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,2,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
589.227886506852,8192.52248477581,9.010977125125299,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,2,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
679.894642083153,9282.46732748281,9.135882666247875,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,2,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
751.46378599451,8949.42862554455,9.099344968509715,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,2,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
830.041104829221,13861.7494791338,9.536888489823912,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,2,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
950.881872436902,13178.4358617359,9.486337125880201,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,2,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
1019.32584269663,11489.3617021276,9.349176816830393,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,2,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
16.1797752808986,1267.60563380283,7.144885072271097,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,3,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
84.4219841772601,7012.38215644014,8.85543274490403,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,3,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
178.489647584436,7572.19877126261,8.93223876281174,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,3,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
248.089887640449,5915.49295774651,8.68533011321824,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,3,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
302.022471910112,6338.0281690141,8.754322984705189,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,3,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
420.674157303371,8873.23943661974,9.090795221326402,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,3,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
514.679582811746,8535.41833683517,9.05197964830215,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,3,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
589.332177508084,7822.05597581535,8.964702711492277,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,3,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
679.550561797753,10845.0704225352,9.29146591678855,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,3,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
751.417997532757,13245.4270628718,9.491407644513794,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,3,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
829.733895484704,14074.2314692037,9.552100848973865,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,3,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
951.285334999219,9156.04591157757,9.122169695430525,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,3,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
1014.80745507285,11790.3762834176,9.375038908494359,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,3,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
16.1797752808986,610.407203761279,6.414126281606504,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
83.3582866305167,5684.24079738533,8.645452852391674,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
178.53765878705,6964.27089319831,8.848548199212276,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
249.992903105963,4408.34586327494,8.391254810385151,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
302.022471910113,6951.15148617423,8.846662606299098,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
420.674157303371,10905.2514144554,9.29699973334066,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
517.752808988765,11883.8154434617,9.382932706628663,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
588.817390724503,10671.745393074,9.275354910400234,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
679.550561797754,12852.8169575265,9.461318284783058,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
749.662921348316,13126.1455096024,9.482361360573503,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
751.279338116188,14036.9875890781,9.549451095376217,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
830.56179775281,13114.1923659256,9.481450309461259,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
949.213483146069,11820.0653438521,9.377553819189487,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
949.213483146069,11394.5334289585,9.340888995598723,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
1014.29266828927,10941.9183625116,9.300356413666638,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,4,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
10.7865168539327,1267.6056338028,7.144885072271073,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
80.8988764044946,6197.18309859154,8.731850128853127,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
177.977528089886,10281.6901408451,9.238119936083262,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
249.498216250456,6410.04782403621,8.765622010734967,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
302.037966434591,9254.52607742492,9.132868016503048,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
420.67415730337,11549.2957746479,9.354379742199121,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
514.36900056554,9659.9345808911,9.175742155019151,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
588.865401927116,10019.3296276173,9.212271468969314,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
680.038675690994,15310.4233710871,9.636289141508255,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
751.514019937984,11819.7712486591,9.377528937867497,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
830.004239084356,12875.1029918383,9.463050724866024,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
1013.93258426966,11408.4507042254,9.34210964960731,25,Hours,N,ln(N),Tetraselmis tetrahele,ESAW,5,"Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697."
